age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,
57,entrepreneur,divorced,secondary,no,-37,no,no,unknown,5,may,173,1,-1,0,unknown,no,
49,technician,married,secondary,no,2718,no,no,unknown,19,may,114,2,-1,0,unknown,no,
53,blue-collar,married,secondary,no,1570,yes,no,unknown,13,may,29,1,-1,0,unknown,no,
54,services,married,secondary,no,88,yes,no,unknown,13,may,190,1,-1,0,unknown,no,
55,admin.,married,secondary,no,9039,yes,no,unknown,15,may,187,6,-1,0,unknown,no,
57,management,divorced,unknown,no,0,no,no,unknown,13,may,95,1,-1,0,unknown,no,
49,technician,married,secondary,no,2718,no,no,unknown,19,may,114,2,-1,0,unknown,no,
53,admin.,divorced,secondary,no,592,yes,no,unknown,13,may,151,1,-1,0,unknown,no,
54,housemaid,married,secondary,no,42,yes,no,unknown,13,may,514,5,-1,0,unknown,no,
55,retired,married,secondary,no,708,yes,no,unknown,13,may,901,2,-1,0,unknown,no,
56,entrepreneur,married,unknown,no,88,yes,no,unknown,13,may,172,2,-1,0,unknown,no,
54,housemaid,married,secondary,no,42,yes,no,unknown,13,may,514,5,-1,0,unknown,no,
57,management,divorced,unknown,no,0,no,no,unknown,13,may,95,1,-1,0,unknown,no,
53,blue-collar,married,secondary,no,1570,yes,no,unknown,13,may,29,1,-1,0,unknown,no,
54,services,married,secondary,no,88,yes,no,unknown,13,may,190,1,-1,0,unknown,no,
57,management,divorced,unknown,no,0,no,no,unknown,13,may,95,1,-1,0,unknown,no,
58,retired,married,primary,no,235,yes,no,unknown,5,may,167,1,-1,0,unknown,no,
50,technician,married,tertiary,no,199,yes,yes,unknown,26,may,79,1,-1,0,unknown,no,
52,admin.,divorced,secondary,no,0,yes,no,unknown,26,may,206,1,-1,0,unknown,no,
56,blue-collar,divorced,primary,no,-216,yes,no,unknown,26,may,336,1,-1,0,unknown,no,
58,retired,married,primary,no,235,yes,no,unknown,5,may,167,1,-1,0,unknown,no,
55,management,married,tertiary,no,73,yes,no,unknown,5,may,142,2,-1,0,unknown,no,
42,admin.,married,secondary,no,445,yes,no,unknown,5,may,67,1,-1,0,unknown,no,
50,technician,divorced,tertiary,no,173,no,yes,unknown,5,may,98,1,-1,0,unknown,no,
59,retired,divorced,tertiary,no,381,yes,no,unknown,8,may,422,4,-1,0,unknown,no,
40,blue-collar,married,primary,no,640,yes,yes,unknown,8,may,347,2,-1,0,unknown,no,
44,services,divorced,secondary,no,240,yes,no,unknown,8,may,155,2,-1,0,unknown,no,
44,services,divorced,secondary,no,240,yes,no,unknown,8,may,155,2,-1,0,unknown,no,
59,blue-collar,married,primary,no,14,yes,yes,unknown,20,may,355,1,-1,0,unknown,no,
60,retired,married,primary,no,60,yes,no,unknown,5,may,219,1,-1,0,unknown,no,
29,management,single,tertiary,no,1566,yes,no,unknown,4,jun,233,1,-1,0,unknown,no,
33,blue-collar,divorced,secondary,no,75,yes,yes,unknown,12,may,94,2,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
29,management,single,tertiary,no,1566,yes,no,unknown,4,jun,233,1,-1,0,unknown,no,
37,technician,single,secondary,no,864,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
38,housemaid,married,tertiary,no,5669,yes,no,unknown,30,may,31,1,-1,0,unknown,no,
39,services,married,secondary,no,9374,yes,no,unknown,20,may,273,1,-1,0,unknown,no,
27,blue-collar,married,secondary,no,6196,yes,no,unknown,4,jun,355,1,-1,0,unknown,no,
29,blue-collar,married,secondary,no,296,yes,no,unknown,4,jun,153,1,-1,0,unknown,no,
30,services,single,secondary,no,773,yes,yes,unknown,4,jun,29,1,-1,0,unknown,no,
34,blue-collar,married,secondary,no,587,yes,no,unknown,4,jun,77,8,-1,0,unknown,no,
35,entrepreneur,married,secondary,no,2008,no,no,unknown,4,jun,178,6,-1,0,unknown,no,
29,blue-collar,single,secondary,no,353,yes,no,unknown,4,jun,184,1,-1,0,unknown,no,
31,blue-collar,single,secondary,no,-173,yes,no,unknown,4,jun,121,2,-1,0,unknown,no,
30,admin.,single,secondary,yes,-242,no,no,unknown,4,jun,276,1,-1,0,unknown,no,
33,blue-collar,married,secondary,no,355,yes,no,unknown,4,jun,87,3,-1,0,unknown,no,
30,blue-collar,married,secondary,no,578,yes,yes,unknown,4,jun,48,1,-1,0,unknown,no,
33,blue-collar,married,secondary,no,355,yes,no,unknown,4,jun,87,3,-1,0,unknown,no,
39,retired,married,secondary,no,439,no,no,unknown,20,may,56,1,-1,0,unknown,no,
39,retired,married,secondary,no,439,no,no,unknown,20,may,56,1,-1,0,unknown,no,
39,housemaid,married,primary,no,4904,yes,no,unknown,20,may,101,1,-1,0,unknown,no,
39,retired,married,secondary,no,439,no,no,unknown,20,may,56,1,-1,0,unknown,no,
39,retired,married,secondary,no,439,no,no,unknown,20,may,56,1,-1,0,unknown,no,
41,management,divorced,tertiary,no,292,yes,no,unknown,8,may,352,2,-1,0,unknown,no,
42,technician,married,secondary,no,0,no,yes,unknown,8,may,7,3,-1,0,unknown,no,
43,technician,married,secondary,no,1824,yes,no,unknown,8,may,296,1,-1,0,unknown,no,
37,blue-collar,divorced,secondary,no,48,yes,no,unknown,8,may,133,2,-1,0,unknown,no,
42,technician,married,secondary,no,0,no,yes,unknown,8,may,7,3,-1,0,unknown,no,
44,services,divorced,secondary,no,240,yes,no,unknown,8,may,155,2,-1,0,unknown,no,
44,services,divorced,secondary,no,240,yes,no,unknown,8,may,155,2,-1,0,unknown,no,
44,technician,married,unknown,no,185,yes,yes,unknown,8,may,63,1,-1,0,unknown,no,
45,technician,divorced,secondary,no,159,yes,no,unknown,26,may,66,3,-1,0,unknown,no,
46,admin.,divorced,tertiary,no,846,yes,no,unknown,8,may,369,2,-1,0,unknown,no,
47,management,married,primary,no,1222,yes,no,unknown,8,may,28,3,-1,0,unknown,no,
46,admin.,divorced,tertiary,no,846,yes,no,unknown,8,may,369,2,-1,0,unknown,no,
44,technician,married,unknown,no,185,yes,yes,unknown,8,may,63,1,-1,0,unknown,no,
44,technician,married,unknown,no,185,yes,yes,unknown,8,may,63,1,-1,0,unknown,no,
48,blue-collar,divorced,secondary,no,602,yes,no,unknown,12,may,231,1,-1,0,unknown,no,
49,blue-collar,married,primary,no,216,yes,no,unknown,9,may,144,2,-1,0,unknown,no,
50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no,
38,services,divorced,secondary,no,5873,no,no,unknown,8,may,191,2,-1,0,unknown,no,
41,blue-collar,married,primary,no,1172,yes,no,unknown,15,may,153,1,-1,0,unknown,no,
44,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,no,
50,admin.,married,primary,no,429,no,no,unknown,29,may,60,2,-1,0,unknown,no,
51,blue-collar,single,primary,no,368,yes,no,unknown,9,may,205,1,-1,0,unknown,no,
52,admin.,married,secondary,no,484,yes,no,unknown,6,may,128,1,-1,0,unknown,no,
35,technician,married,secondary,no,19,yes,no,unknown,9,may,130,2,-1,0,unknown,no,
44,management,married,tertiary,no,4087,yes,no,unknown,19,may,457,5,-1,0,unknown,no,
44,management,married,tertiary,no,4087,yes,no,unknown,19,may,457,5,-1,0,unknown,no,
44,management,married,tertiary,no,4087,yes,no,unknown,19,may,457,5,-1,0,unknown,no,
44,management,married,tertiary,no,4087,yes,no,unknown,19,may,457,5,-1,0,unknown,no,
51,blue-collar,married,primary,no,1466,yes,no,unknown,7,may,406,2,-1,0,unknown,no,
52,blue-collar,married,tertiary,no,297,yes,no,unknown,7,may,55,1,-1,0,unknown,no,
52,blue-collar,married,tertiary,no,297,yes,no,unknown,7,may,55,1,-1,0,unknown,no,
47,admin.,married,unknown,no,0,yes,no,unknown,7,may,164,1,-1,0,unknown,no,
49,services,married,secondary,no,1377,yes,no,unknown,7,may,1101,1,-1,0,unknown,no,
50,technician,married,secondary,no,73,no,no,unknown,7,may,93,1,-1,0,unknown,no,
53,retired,married,primary,no,136,yes,no,unknown,6,may,267,2,-1,0,unknown,no,
45,self-employed,married,unknown,no,-257,no,no,unknown,16,may,448,2,-1,0,unknown,no,
45,blue-collar,divorced,primary,no,104,yes,no,unknown,16,may,206,4,-1,0,unknown,no,
53,services,married,primary,no,46,yes,no,unknown,7,may,274,1,-1,0,unknown,no,
48,technician,married,secondary,no,-500,yes,no,unknown,7,may,78,5,-1,0,unknown,no,
52,services,divorced,secondary,no,220,yes,no,unknown,7,may,143,3,-1,0,unknown,no,
52,entrepreneur,divorced,primary,no,278,yes,no,unknown,7,may,688,2,-1,0,unknown,no,
48,technician,married,secondary,no,-500,yes,no,unknown,7,may,78,5,-1,0,unknown,no,
52,services,divorced,secondary,no,220,yes,no,unknown,7,may,143,3,-1,0,unknown,no,
52,entrepreneur,divorced,primary,no,278,yes,no,unknown,7,may,688,2,-1,0,unknown,no,
53,services,married,primary,no,46,yes,no,unknown,7,may,274,1,-1,0,unknown,no,
53,services,married,primary,no,46,yes,no,unknown,7,may,274,1,-1,0,unknown,no,
48,technician,married,secondary,no,-500,yes,no,unknown,7,may,78,5,-1,0,unknown,no,
52,services,divorced,secondary,no,220,yes,no,unknown,7,may,143,3,-1,0,unknown,no,
52,entrepreneur,divorced,primary,no,278,yes,no,unknown,7,may,688,2,-1,0,unknown,no,
54,services,married,secondary,no,510,yes,no,unknown,6,may,196,2,-1,0,unknown,no,
52,housemaid,married,primary,no,1837,no,no,unknown,6,jun,118,1,-1,0,unknown,no,
53,admin.,married,secondary,no,244,yes,yes,unknown,6,may,197,2,-1,0,unknown,no,
54,services,married,secondary,no,510,yes,no,unknown,6,may,196,2,-1,0,unknown,no,
55,blue-collar,married,primary,no,82,yes,no,unknown,8,may,292,2,-1,0,unknown,no,
41,unknown,single,secondary,no,646,yes,no,unknown,29,may,40,2,-1,0,unknown,no,
49,management,single,tertiary,no,580,no,no,unknown,19,may,310,2,-1,0,unknown,no,
55,blue-collar,married,primary,no,82,yes,no,unknown,8,may,292,2,-1,0,unknown,no,
55,blue-collar,married,primary,no,82,yes,no,unknown,8,may,292,2,-1,0,unknown,no,
53,blue-collar,married,secondary,no,359,no,yes,unknown,8,may,238,8,-1,0,unknown,no,
53,blue-collar,married,secondary,no,175,yes,no,unknown,8,may,49,4,-1,0,unknown,no,
53,self-employed,married,secondary,no,468,yes,no,unknown,8,may,89,5,-1,0,unknown,no,
32,management,single,tertiary,no,394,yes,no,unknown,8,may,466,2,-1,0,unknown,no,
41,management,married,primary,no,-417,yes,no,unknown,8,may,51,3,-1,0,unknown,no,
53,self-employed,married,secondary,no,468,yes,no,unknown,8,may,89,5,-1,0,unknown,no,
53,management,married,tertiary,no,2124,yes,no,unknown,8,may,123,2,-1,0,unknown,no,
32,management,single,tertiary,no,394,yes,no,unknown,8,may,466,2,-1,0,unknown,no,
41,management,married,primary,no,-417,yes,no,unknown,8,may,51,3,-1,0,unknown,no,
53,blue-collar,married,secondary,no,175,yes,no,unknown,8,may,49,4,-1,0,unknown,no,
53,management,married,tertiary,no,2124,yes,no,unknown,8,may,123,2,-1,0,unknown,no,
32,management,single,tertiary,no,394,yes,no,unknown,8,may,466,2,-1,0,unknown,no,
41,management,married,primary,no,-417,yes,no,unknown,8,may,51,3,-1,0,unknown,no,
56,management,married,tertiary,no,779,yes,no,unknown,5,may,164,1,-1,0,unknown,no,
51,blue-collar,married,primary,no,1491,yes,no,unknown,29,may,206,3,-1,0,unknown,no,
46,blue-collar,married,primary,no,684,yes,no,unknown,29,may,414,2,-1,0,unknown,no,
50,management,married,tertiary,no,2488,yes,no,unknown,29,may,91,2,-1,0,unknown,no,
50,admin.,married,primary,no,429,no,no,unknown,29,may,60,2,-1,0,unknown,no,
51,blue-collar,married,primary,no,1491,yes,no,unknown,29,may,206,3,-1,0,unknown,no,
56,technician,single,primary,no,230,yes,no,unknown,9,may,122,4,-1,0,unknown,no,
35,technician,married,secondary,no,19,yes,no,unknown,9,may,130,2,-1,0,unknown,no,
51,blue-collar,single,primary,no,368,yes,no,unknown,9,may,205,1,-1,0,unknown,no,
46,blue-collar,married,primary,no,684,yes,no,unknown,29,may,414,2,-1,0,unknown,no,
50,management,married,tertiary,no,2488,yes,no,unknown,29,may,91,2,-1,0,unknown,no,
50,admin.,married,primary,no,429,no,no,unknown,29,may,60,2,-1,0,unknown,no,
46,unemployed,married,secondary,no,2940,yes,no,unknown,29,may,195,2,-1,0,unknown,no,
42,management,married,tertiary,no,8794,yes,no,unknown,29,may,166,3,-1,0,unknown,no,
48,blue-collar,married,primary,no,219,yes,no,unknown,29,may,109,4,-1,0,unknown,no,
49,management,married,secondary,no,367,yes,no,unknown,29,may,85,6,-1,0,unknown,no,
49,entrepreneur,married,primary,no,3112,yes,no,unknown,29,may,410,3,-1,0,unknown,no,
50,technician,married,unknown,no,1268,yes,yes,unknown,29,may,145,2,-1,0,unknown,no,
53,entrepreneur,married,secondary,no,-118,yes,no,unknown,9,may,101,3,-1,0,unknown,no,
41,technician,married,secondary,no,483,yes,no,unknown,9,may,319,1,-1,0,unknown,no,
41,technician,married,secondary,no,483,yes,no,unknown,9,may,319,1,-1,0,unknown,no,
44,blue-collar,married,secondary,no,85,yes,no,unknown,9,may,116,2,-1,0,unknown,no,
45,admin.,single,secondary,no,-88,yes,no,unknown,9,may,131,1,-1,0,unknown,no,
47,services,married,secondary,no,1306,yes,no,unknown,9,may,252,4,-1,0,unknown,no,
40,blue-collar,married,secondary,no,1245,yes,no,unknown,9,may,306,1,-1,0,unknown,no,
41,technician,married,secondary,no,483,yes,no,unknown,9,may,319,1,-1,0,unknown,no,
41,technician,married,secondary,no,483,yes,no,unknown,9,may,319,1,-1,0,unknown,no,
57,technician,married,secondary,no,839,no,yes,unknown,5,may,225,1,-1,0,unknown,no,
44,technician,single,unknown,no,78,yes,no,unknown,6,may,13,6,-1,0,unknown,no,
46,management,divorced,secondary,no,361,yes,no,unknown,19,may,86,7,-1,0,unknown,no,
48,technician,married,secondary,no,522,yes,no,unknown,19,may,71,1,-1,0,unknown,no,
49,admin.,married,secondary,no,387,yes,no,unknown,14,may,347,1,-1,0,unknown,no,
49,services,married,secondary,no,892,no,no,unknown,14,may,102,2,-1,0,unknown,no,
51,management,single,tertiary,no,1146,yes,yes,unknown,19,may,458,4,-1,0,unknown,no,
52,blue-collar,single,primary,no,2024,yes,no,unknown,14,may,314,1,-1,0,unknown,no,
53,blue-collar,divorced,primary,no,2477,yes,no,unknown,13,may,175,2,-1,0,unknown,no,
54,retired,married,secondary,no,918,yes,no,unknown,14,may,189,1,-1,0,unknown,no,
55,technician,married,secondary,no,517,yes,yes,unknown,19,may,61,4,-1,0,unknown,no,
56,blue-collar,married,secondary,no,881,yes,no,unknown,14,may,225,2,-1,0,unknown,no,
57,management,married,tertiary,no,2142,yes,no,unknown,6,may,251,3,-1,0,unknown,no,
33,blue-collar,divorced,secondary,no,75,yes,yes,unknown,12,may,94,2,-1,0,unknown,no,
44,technician,single,unknown,no,78,yes,no,unknown,6,may,13,6,-1,0,unknown,no,
44,entrepreneur,married,tertiary,no,1631,yes,no,unknown,6,may,346,2,-1,0,unknown,no,
49,blue-collar,married,secondary,no,26,yes,no,unknown,6,may,276,2,-1,0,unknown,no,
49,admin.,married,secondary,no,387,yes,no,unknown,14,may,347,1,-1,0,unknown,no,
50,management,married,secondary,no,0,yes,no,unknown,14,may,94,4,-1,0,unknown,no,
53,management,married,tertiary,no,4446,yes,no,unknown,14,may,429,1,-1,0,unknown,no,
53,management,married,tertiary,no,369,yes,yes,unknown,14,may,161,2,-1,0,unknown,no,
54,retired,married,secondary,no,918,yes,no,unknown,14,may,189,1,-1,0,unknown,no,
55,management,married,tertiary,no,23189,yes,no,unknown,14,may,77,1,-1,0,unknown,no,
49,management,single,tertiary,no,580,no,no,unknown,19,may,310,2,-1,0,unknown,no,
55,admin.,divorced,secondary,no,3524,yes,no,unknown,19,may,492,6,-1,0,unknown,no,
56,blue-collar,divorced,secondary,no,166,yes,no,unknown,14,may,350,2,-1,0,unknown,no,
57,management,married,tertiary,no,2142,yes,no,unknown,6,may,251,3,-1,0,unknown,no,
44,technician,single,unknown,no,78,yes,no,unknown,6,may,13,6,-1,0,unknown,no,
49,admin.,married,secondary,no,387,yes,no,unknown,14,may,347,1,-1,0,unknown,no,
49,services,married,secondary,no,892,no,no,unknown,14,may,102,2,-1,0,unknown,no,
54,retired,married,secondary,no,918,yes,no,unknown,14,may,189,1,-1,0,unknown,no,
57,management,married,tertiary,no,2142,yes,no,unknown,6,may,251,3,-1,0,unknown,no,
44,technician,single,unknown,no,78,yes,no,unknown,6,may,13,6,-1,0,unknown,no,
51,services,divorced,secondary,no,-69,yes,no,unknown,7,may,216,3,-1,0,unknown,no,
55,technician,single,tertiary,no,92,yes,no,unknown,7,may,118,3,-1,0,unknown,no,
46,services,married,secondary,no,89,yes,no,unknown,7,may,479,2,-1,0,unknown,no,
55,technician,single,tertiary,no,92,yes,no,unknown,7,may,118,3,-1,0,unknown,no,
57,technician,married,unknown,no,1617,yes,no,unknown,7,may,96,2,-1,0,unknown,no,
43,blue-collar,divorced,secondary,no,16,yes,no,unknown,14,may,485,2,-1,0,unknown,no,
44,blue-collar,single,unknown,no,-101,yes,no,unknown,14,may,143,1,-1,0,unknown,no,
45,blue-collar,married,primary,no,1691,yes,no,unknown,14,may,57,1,-1,0,unknown,no,
50,blue-collar,married,secondary,no,2087,yes,no,unknown,14,may,371,1,-1,0,unknown,no,
53,entrepreneur,married,primary,no,694,yes,no,unknown,14,may,157,1,-1,0,unknown,no,
53,management,married,tertiary,no,369,yes,yes,unknown,14,may,161,2,-1,0,unknown,no,
56,blue-collar,divorced,secondary,no,166,yes,no,unknown,14,may,350,2,-1,0,unknown,no,
57,technician,married,unknown,no,1617,yes,no,unknown,7,may,96,2,-1,0,unknown,no,
49,services,married,secondary,no,892,no,no,unknown,14,may,102,2,-1,0,unknown,no,
49,services,married,secondary,no,892,no,no,unknown,14,may,102,2,-1,0,unknown,no,
57,technician,married,unknown,no,1617,yes,no,unknown,7,may,96,2,-1,0,unknown,no,
58,blue-collar,divorced,secondary,no,-11,no,no,unknown,6,may,112,1,-1,0,unknown,no,
50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no,
44,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,no,
50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no,
44,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,no,
53,blue-collar,married,secondary,no,1626,no,no,unknown,9,jun,151,1,-1,0,unknown,no,
58,technician,divorced,secondary,no,469,no,no,unknown,6,may,196,1,-1,0,unknown,no,
50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no,
44,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,no,
58,technician,divorced,secondary,no,469,no,no,unknown,6,may,196,1,-1,0,unknown,no,
50,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,101,1,-1,0,unknown,no,
51,admin.,divorced,secondary,no,228,yes,no,unknown,6,may,136,1,-1,0,unknown,no,
50,technician,married,secondary,no,797,yes,no,unknown,6,may,354,1,-1,0,unknown,no,
55,blue-collar,married,secondary,no,52,yes,no,unknown,6,may,182,1,-1,0,unknown,no,
44,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,no,
57,retired,single,secondary,no,1640,no,yes,unknown,6,may,204,4,-1,0,unknown,no,
50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no,
44,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,no,
58,blue-collar,divorced,secondary,no,-11,no,no,unknown,6,may,112,1,-1,0,unknown,no,
50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no,
44,services,divorced,secondary,no,424,yes,no,unknown,6,may,27,1,-1,0,unknown,no,
59,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,226,1,-1,0,unknown,no,
42,management,single,tertiary,no,196,yes,no,unknown,12,may,325,3,-1,0,unknown,no,
46,blue-collar,married,secondary,no,-3,yes,no,unknown,9,may,92,2,-1,0,unknown,no,
47,technician,married,tertiary,no,151,yes,no,unknown,5,may,190,1,-1,0,unknown,no,
48,admin.,divorced,secondary,no,132,yes,no,unknown,30,may,171,1,-1,0,unknown,no,
48,technician,married,secondary,yes,0,no,no,unknown,30,may,682,1,-1,0,unknown,yes,
41,admin.,divorced,secondary,no,2397,yes,no,unknown,30,may,278,2,-1,0,unknown,no,
49,admin.,divorced,secondary,no,169,yes,no,unknown,30,may,447,1,-1,0,unknown,no,
50,services,single,secondary,no,72,no,no,unknown,8,may,141,2,-1,0,unknown,no,
51,management,divorced,tertiary,no,986,no,no,unknown,30,may,143,2,-1,0,unknown,no,
51,blue-collar,married,secondary,no,1440,yes,no,unknown,30,may,309,1,-1,0,unknown,no,
52,blue-collar,married,secondary,no,557,no,no,unknown,8,may,111,3,-1,0,unknown,no,
53,blue-collar,married,secondary,no,359,no,yes,unknown,8,may,238,8,-1,0,unknown,no,
53,blue-collar,married,secondary,no,175,yes,no,unknown,8,may,49,4,-1,0,unknown,no,
53,self-employed,married,secondary,no,468,yes,no,unknown,8,may,89,5,-1,0,unknown,no,
32,management,single,tertiary,no,394,yes,no,unknown,8,may,466,2,-1,0,unknown,no,
41,management,married,primary,no,-417,yes,no,unknown,8,may,51,3,-1,0,unknown,no,
53,self-employed,married,secondary,no,468,yes,no,unknown,8,may,89,5,-1,0,unknown,no,
53,management,married,tertiary,no,2124,yes,no,unknown,8,may,123,2,-1,0,unknown,no,
32,management,single,tertiary,no,394,yes,no,unknown,8,may,466,2,-1,0,unknown,no,
41,management,married,primary,no,-417,yes,no,unknown,8,may,51,3,-1,0,unknown,no,
54,admin.,married,secondary,no,222,yes,no,unknown,9,may,45,2,-1,0,unknown,no,
55,blue-collar,married,primary,no,82,yes,no,unknown,8,may,292,2,-1,0,unknown,no,
56,services,married,secondary,no,473,yes,no,unknown,6,may,416,1,-1,0,unknown,no,
50,technician,married,primary,no,249,yes,no,unknown,6,may,129,1,-1,0,unknown,no,
56,services,married,secondary,no,473,yes,no,unknown,6,may,416,1,-1,0,unknown,no,
